id,comment,label,label_encoded
1502,මෙය වැඩ කරන්නේ අඩක් පමණි,BaseballBat,0
1503,ඇත්ත වශයෙන්ම මම ආකාරයෙන් මා වැළකී සිටින ඔබ මා මැණික් කටුවෙහි ඇටකටු වැලමිටේ ඇඟිලි ආදර කොටස ආදිය දූවිලි චිත්රපටවල පමණක්,BaseballBat,0
1504,මයිලෝට ඔහු රෝහලේ අවදි වූ පැවසීම ඔහුට කිසි විටෙකත් පහර දුන්නේ නැත,BaseballBat,0
1505,භයානක,BaseballBat,0
1506,නිරූපණය කිරීමට කෙටි මිනිසුන් භාවිතා කිරීම නවත්වන්න,BaseballBat,0
1507,ඇත්තටම සිදුවන්නේ මිනිහා ඔබේ අත හෝ ඉළ ඇටය කඩ කරන්නේ,BaseballBat,0
1508,ඔව් විශ්වාසයි ජීවිතය මන්දගාමීව පවතී,BaseballBat,0
1509,ඔබ ආරක්ෂක උපායමාර්ගය චින්තනය සම්බන්ධ වූ පසු අත්හදා බැලීම අතින් පැද්දීම ජනේලයෙන් පිටතට යයි,BaseballBat,0
1510,මම ඔබේ අත්වලට පැද්දීම කෙසේ හෝ පිතිකරණයට ඉඩ දෙන්න,BaseballBat,0
1511,උරහිස් මඩුවක විසිරී යාමක් මේක වළක්වයි,BaseballBat,0
1512,ඔබ බෝලයක් මවාපාමින් ගෙදර යනවා,BaseballBat,0
1513,ඔව් ක්ලෝරූට් ඔබ හුස්ම ගැනීමට පෙර හිස් කබල ඔබව බිඳ දමනු ඔබ දන්නවා,BaseballBat,0
1514,උපාය භාවිතා කරන්න,BaseballBat,0
1515,බේස්බෝල් පිත්ත වැඩ වර්ජනය කරන්නේ කෙසේදැයි ඔහු දන්නේ නැත,BaseballBat,0
1516,සරලව බේස්බෝල් ක්රීඩාවක් කරන්න,BaseballBat,0
1517,පීපල් පීඑල්එස් වීදියේ සටන් කරන්නේ නැහැඅමෝර්,BaseballBat,0
1518,ඔහු එය ඔබේ හිසට විසි කරන්නේ,BaseballBat,0
1519,ඔබේ අත සුනුවිසුනු වී බවක් පෙනෙන්නට මෙය මට විශ්වාස නැත,BaseballBat,0
1520,සෑම අපරාධයක්ම සෑම අපරාධයක්ම බේස්බෝල්ස්ටික් සහිත පැරණි සීයා තමන්ව ආරක්ෂා කර ගන්නේ කෙසේදැයි දනී,BaseballBat,0
1521,මෙය කොතරම් වැරදියි කියා ඔබ තුළට යන්න එපා කියා ඔබ තුළට යන්න එපා,BaseballBat,0
1522,නරක උපදෙස් ඔබට ඇහුම්කන් නොදුන්නොත් ඔහු පැහැදිලිවම පිතිකරණයකින් තොරව මට සැබෑ අත්දැකීමක් ලබා නොදුන් ඔබට කිසි විටෙකත් බැට්මිට පහර දීමට ඉඩ නොදෙයිපන්ච් එකක් විසි කිරීමට අතක් ඔබ වහාම ඔහුගේ උපදෙස් අනුගමනය නොකරන්නේ ඔබ වහාම ඉවත් වීමට පිත්තෙන් ඔබට පහර දීමට ඉඩක් ලබා දුන් උපදෙස් මට විශාල වැරැද්දක් කෙතරම් විශාලද යන්න,BaseballBat,0
1523,මම පිපිරීමට ගත්තා,BaseballBat,0
1524,හාස්යජනකයි,BaseballBat,0
1525,ගොන් කතා කළේ පිස්සු මිනිසෙකු ඔවුන් පිස්සු මිනිසෙකු පැද්දීමයි,BaseballBat,0
1526,කුමන ගොන් වැඩක්ද සැබෑ පුද්ගලයෙකු එය නළුවෙකු නොවේ,BaseballBat,0
1527,කරුණාකරලා කට වහන්න,BaseballBat,0
1528,ඔබ දුවනවා,BaseballBat,0
1529,නැතහොත් ඔබට සම්පූර්ණ මිනුමක වාඩි වී ස්වයංක්රීයව ප්රතිප්රහාර ඔබේ තාප ක්රියාව ඔබන්න,BaseballBat,0
1530,ඔබට මරණය අවසන් කළ හැකි සටන් කලාව දැන නොසිටින්නැයි උත්සාහ නොකරන්න මරණය සනාථ කළ හැකිය,BaseballBat,0
1531,බිඳීම,BaseballBat,0
1532,මිතුරා ඔබ සටන්කරුවෙකි ඔබ යකඩ බාර් භාවිතා කරන්නේ මම ඔබේ ශිෂ්යයාට එරෙහිව කොටස් හෝ නැත,BaseballBat,0
1533,මම මීට පෙර එය පැවසුවා,BaseballBat,0
1534,නිල්,BaseballBat,0
1535,චිත්රපටයේ නම කුමක්ද,BaseballBat,0
1536,ඔබ ඔබේ හිසට යොමු කරන්නේ,BaseballBat,0
1537,හොඳයි හෝන් හොඳට ස්තූතියි,BaseballBat,0
1538,බේස්බෝල් පිතිකරණය ප්රහාරයෙන් බේස්බෝල් බැට් ප්රහාරයට එරෙහිව ඔබව ආරක්ෂා කරන්නේ කෙසේද,BaseballBat,0
1539,ඔබ එතරම් කෙටි කාලයක් කෙටි කාර්යය කරන්නේද,BaseballBat,0
1540,බේස්බෝල් යමෙකු කොල්ලකන සෑම පුද්ගලයෙකුටම සෑම විටම එකම දිශාවකට මාරු වන්න,BaseballBat,0
1541,මොකක්ද විලාව්,BaseballBat,0
1542,නාහ් තුවක්කු තුවක්කු බේස්බෝල් පිත්ත රැගෙන යන්න,BaseballBat,0
1543,ව්යාජ එකක් වසර ගණනාවක් තිස්සේ ඔබ වසර ගණනාවක් තිස්සේ අභිනය නැවත වසර ගණනාවක් තිස්සේ නැවත නොකියන්නේ කාලය පැමිණෙන සියල්ල ඔබ සිතන්නේ නැත,BaseballBat,0
1544,මිනිහා ගොළු ආරක්ෂක තාක්ෂණය හදනවා ඔයාගේ හොඳම ඔට්ටුව පලා යාමයි,BaseballBat,0
1545,ශරීරයේ ඕනෑම තැනක බොඳ බඳුනක් නොමැති වුවද හිස හිස හිසකෑමට සුදුසු වුවත් ශරීරයේ ඕනෑම තැනක අස්ථියක් බිඳ දැමිය හැකි ප්රහාරකයා ප්රහාරකයෙකි,BaseballBat,0
1546,මම මෙය අත්හදා බැලුවෙමි මම රෝහලේ සිටිමි,BaseballBat,0
1547,දණහිස,BaseballBat,0
1548,ඔහුගේ හිස පාන්දර යි ඔබ රාත්රී හෝ රාත්රී ත්වරණය ආරම්භ කිරීමෙන් පසු හෝ විසුරුවා හැරීමෙන් පසුව හෝ විසුරුවා හැරීම ඩෑන් ඉනොන්ටෝ මෙය පිලිපීන සටන් කලා පොත පොතේ ඔහුගේ පොතේ ආවරණය කරයි,BaseballBat,0
1549,ඔහු ඔබට පහර නොදුන්නේ කුමක්,BaseballBat,0
1550,සහෝදරයා ෆ්රෑන්ක්ලින් හරක් මස් තිබේ,BaseballBat,0
1551,ඔබට කරන්න,BaseballBat,0
1552,මාව නිතරම කිව්වේ ඊයම් බීට්ස් බේස්බෝල් පිත්ත රැඳී සිටින්න හෝ අත්පුඩි ගසන්න,BaseballBat,0
1553,බේස්බෝල් පිත්තකින් පහර දුන් කුමක් කළ යුතු දැයි ඔබ දන්නවාද යූපා මගේ දෙවන සංශෝධන අයිතිවාසිකම් ක්රියාත්මක කරයි,BaseballBat,0
1554,ඇතුළට සිටීම සතුටක්,BaseballBat,0
1555,අන්තිම වතාවට මම සැරයටියකින් පන්දුවට පහරදුන් නොව ක්රියාකාරී කාර්ය මණ්ඩලයක් මගේ හිසට පමණයි,BaseballBat,0
1556,අනෙක් පාර්ශවය සහයෝගයෙන් පෙරහුරුවක් ඕනෑම දෙයක් ක්රියා කරයි,BaseballBat,0
1557,අඩි අඩි සටන් කරන රිදවන්නේ නැත,BaseballBat,0
1558,මම දන්නවා මිනිහා මෝඩයි කියලා,BaseballBat,0
1559,එය වටා හරවා ඔබ බැට් බිග් බෝයි මුළුමනින්ම වෙනස් ප්රති ල හෝ හම්,BaseballBat,0
1560,ක්රියාවලියේදී යම් බලයක් ලබා ගැනීම ඔහු පියවරක් ආපසු එවන්නේ කුමක් කළ යුතුද,BaseballBat,0
1561,පොම්ප ව්යාජ අනුගමනය කිරීම සැබෑ පැද්දීම විමසිල්ලෙන් සිටින්න ජරාව භයානක,BaseballBat,0
1562,ඔබ සපත්තු වර්ගයේ වේගයෙන් ධාවනය කරන්නේ කෙසේද සර්,BaseballBat,0
