id,comment,label
3535,STNINKIME CAPSUL හි සතයක්ම සතයක්ම සතයක් තිස්සේ ඔසු කේහෑන් එහි රිචඩ් බ්රැටිගන් එහි මතකයන් තිබේ.,HitAndRun
3536,කැරුසෝ සමඟ විශිෂ්ටයි,HitAndRun
3537,මෙම නව කාර්මගෙටඩියාවට එවැනි පුදුමාකාර ග්රැෆික්ස් ඇත,HitAndRun
3538,044,HitAndRun
3539,දෙවන වැදගහවා ගැනීමට පෙර ඇයට වොක්සයිඩ් වෙත භ්රමණය නොවන්නේ ඇයි?,HitAndRun
3540,ඇන්ජි සදාකාලික යනු මම දැක ඇති ලස්සනම කාන්තාව වන අතර එය චිත්රපටයේ ඇය එවැනි මැරීම දැකීම නරක ය,HitAndRun
3541,මේ සඳහා ජිම් රොස් විවරණයට අවශ්ය වේ,HitAndRun
3542,ෂෙල් හොඳ වෙන්න ඇයව ලිලීත් ඔහු අමරණීයයි,HitAndRun
3543,මම එහි 053 හෝ 045 එහි රොබට් මේමේ තබන්නෙමි,HitAndRun
3544,ඒ කාර් එක අහම්බයක් නොවේ,HitAndRun
3545,052,HitAndRun
3546,මරණ සාක්ෂි,HitAndRun
3547,තත්පර 045 ක් ඇතුළත ඇති අතර මෝටර් රථය පහර දුන් විට ඇය ඇයට පහර දීමට පෙර ඇයව ඔසවා තැබිය හැකිය,HitAndRun
3548,ෂවුට් සයින්ෆෝබ් පොඩ්කාස්ට්,HitAndRun
3549,ඇගේ ආකෘති වෘත්තිය යන අංශය,HitAndRun
3550,කාර් ස්කාර් ස්කේර්ට් ඔබ රිදවීම ගැන කරදර වීමට සූදානම්,HitAndRun
3551,ගීස්ට මට අමතක වුනා මේ චිත්රපටය කෙතරම් තීව්රද කියලා,HitAndRun
3552,මොකද ඒක හරියට ඔවුන් ඇත්තටම ඇයව කාර් එකක හැදෙනවා,HitAndRun
3553,"ඇත්ත වශයෙන්ම එය චිත්රපටයක් වන අතර ඔවුන්ට ඇත්ත වශයෙන්ම ඇයට ඇත්ත වශයෙන්ම ඇයට පහර දිය නොහැක ... හොඳයි, ඇය මෝටර් රථය වළක්වා ගැනීම සඳහා ඉහළට යාමට උත්සාහ කළ හැකිය ... බොහෝ අය එසේ කරයි",HitAndRun
3554,ඔබ දන්නවාද සර් චිත්රපටයක් මොකක්ද කියලා,HitAndRun
3555,රෙඩ්රුම් මේ දිනවල 8811 අවසන් වරට සිදු කළාය,HitAndRun
3556,lmaoooooo,HitAndRun
3557,053 LOL XD,HitAndRun
3558,ඒ නිසයි ඔබ ළමයින් juwacking නොකළ යුත්තේ,HitAndRun
3559,"010 සාමකාමී
405 කොම්බු ගැහැණු ළමයෙකු පනින්න",HitAndRun
3560,ඇය සිතුවේ රංගා රංගාට හේතුවයි,HitAndRun
3561,රෙඩ්හෙඩ් හොඳයි,HitAndRun
3562,ඇගේ මුහුණ xD ඉරා දමන්න,HitAndRun
3563,050 සැබෑ ජීවිතයේ යමෙකු නැවත ධාවනය කර රිය පැදවීම ගැන මට හොඳ හැඟීමක් ඇති කරයි,HitAndRun
3564,053 රිප් කැටි මිය ගියේ ෆෝඩ් ඩැට් විසිනි. සොම්බි ලෑන්ඩ් බලන්න,HitAndRun
3565,මෙම දර්ශනය නැරඹීම දුෂ්කර ය,HitAndRun
3566,එබැවින් සීනුව මගින් ගැළවීමෙන් ටෝරීට සිදු වූයේ එයයි,HitAndRun
3567,0,HitAndRun
3568,මේ චිත්රපටය මේ චේස් ලස්සන නරකයි වගේ,HitAndRun
3569,මේ චිත්රපටය පිස්සු,HitAndRun
3570,හුවර් මාව මෙහෙට ගෙනාවා,HitAndRun
3571,මාරාන්තික ලොල් නොවේ,HitAndRun
3572,මම අද මීට පෙර මෙම චිත්රපටය නැරඹූ අතර එය ටෙබර්ගේ එක් පහන්වලම රුධිරය ඔබට රුධිරය දැක ගත හැකි ස්ථානයකි,HitAndRun
3573,"ඔව්, ඔබ නිසැකවම අව් කණ්ණාඩි පැළඳ සිටින බව මට පෙනේ
ඒ ගැන දිව්වා
Yeeeeeeaaaaaaaaaaaaaaaaaahhhhhhhhhhhhhhhhhhhhh",HitAndRun
3574,ඉතින් මේ චිත්රපටය,HitAndRun
3575,ඔබ මන්දගාමීද ...,HitAndRun
3576,දැන් ෂේස් පාර .ාතනය,HitAndRun
3577,ඔබේ සුක්කා පුද්ගලයෙක්,HitAndRun
3578,පිළිකුල,HitAndRun
3579,ඒ වගේ දෙයක් කියන දෙයක් කියන හැම දෙයක්ම ඔවුන් වෙතට එන සෑම දෙයක්ම ලබා ගනී,HitAndRun
3580,රේමොන්ඩ්රික්කාඩි 5846 සහ එහෙත් ඔබ ඔහු හා සමාන යැයි කියමින්,HitAndRun
3581,ආ roke ාතය,HitAndRun
3582,එය නරඹන්න 25 එහි විනෝදජනක වේගය,HitAndRun
3583,"බොබ් සමානානෝ ලොල්
ගමනාගමනය නැරඹීම
ගමනාගමනය නැරඹීම
ගමනාගමනය නැරඹීම, මෝටර් රථයක් එනවා මට මනා enewing ක් බවට පත්වේ",HitAndRun
3584,විශේෂයෙන් සමහර අශ්වයන් තායි චි හරහා ඇවිදින විට සහ කම්පනය විනාශ කරන විට,HitAndRun
3585,මම ඔබ හඹා යන්න යන චිත්රපටය ගන්නම්,HitAndRun
3586,වඩාත්ම අමතක නොවන පහර සහ දුවන්න,HitAndRun
3587,lmao නිරය ඔව්,HitAndRun
3588,"මම වැටහුණා මම අහඹු ලෙස අහඹු ලෙස අසමි, නමුත් නව ලිපි මාලාව අන්තර්ජාලය හරහා නැරඹීමට හොඳ ස්ථානයක් ගැන කිසිවෙකු දන්නවාද?",HitAndRun
3589,කර්ටින් බ්රේඩන් ෆ්ලික්පෝට්,HitAndRun
3590,"ෂෙපර්ඩ් ෂේන් ස්තුතිය ලියාපදිංචි වී ඇති අතර, ඔවුන් එහි චිත්රපට රාශියක් ඇති බවක් පෙනේ මම එය අගය කරමි",HitAndRun
3591,කර්සින් බ්රේඩන් කිසිදු ගැටළුවක් නැත,HitAndRun
3592,"මෙම චිත්රපටයේ සන්දර්භය මම නොදනිමි, නමුත් මරා දැමූ කාන්තාව ගැන මට නරකක් දැනේ",HitAndRun
3593,වචනාර්ථයෙන් කිසිවෙකු වෙල්මා මෙන් පෙනෙන්නේ කෙසේද යන්න ගැන කිසිවෙකු කතා නොකරනු ඇත,HitAndRun
3594,"සිනමාහලේ මිනිත්තු 10 ක් මෙන් මම මායාකාරිය වන සිනමා ශාලාවේ මෙම දර්ශනය නැරඹූ විට මම ඔබට කියන විට, හැමෝම මා දිහා බලනවා",HitAndRun
3595,ඇගේ නම මර්සිඩීස් වන අතර ඇය මෝටර් රථයකින් මරා දැමීම නොවේ,HitAndRun
3596,මට හිරිහැර කළ මගේ හිටපු ලොක්කෙකු වූ මම කවදා හෝ මගේ එක් ලොක්කකට දිව්වා නම්,HitAndRun
3597,104,HitAndRun
3598,"එබැවින් සැබෑ දුෂ් in යා කිසි විටෙකත් ප්රදේශ්මාට නඩු පැවරීමට නොව, අද දින ඇය කවුරුන්ද යන්න

විශේෂයෙන් සූව Ann න් ඇගේ උසස් පාසැල් වර්ෂවල ඇගේ මිතුරන් ලෙස ඔවුන් ඇයව විශ්වාස කළ විට",HitAndRun
3599,ඇය ඇයව දුවන්නේ ඇයි?,HitAndRun
3600,ඇය කළ දේ නිවැරදියි නමුත් මම ඇයට දොස් පවරන්නේ නැත,HitAndRun
3601,හොඳම දර්ශනය,HitAndRun
3602,එය n,HitAndRun
3603,මේ ලොල් දුටු විට හැමෝම රඟහලට සිනාසුණා,HitAndRun
3604,එය යුක්තිය පසිඳලීම සිදු වූ අතර ඔබ දැන් රටක සේවයක් කළේය,HitAndRun
3605,"මම තවම චිත්රපටය නරඹා නැත, නමුත් මළ මස් kill ාතන දුටුවෙමි.",HitAndRun
3606,එම දර්ශනය මට ප්රීතිය ලැබුණේ ස්ලේව් මැසමාස් ගෘහ කාන්තාවන් භාවිතා කිරීමට භාවිතා කළ ආකාරය මෙනි,HitAndRun
